cdatetime;address;district;crimedescr;ucr_ncic_code;severity
17.01.2006 12:30;TEMPLE AVE / 16TH AVE;6;11377(A)HS POSS AMPHETAMINES;3572;6
17.01.2006 12:31;NATOMAS BLVD / CLUB CENTER DR;1;TRAFFIC-ACCIDENT-NON INJURY;5400;3
17.01.2006 12:32;5900 RIZA AVE;6;273/6(A) PC VIO DV COURT ORDER;5007;3
17.01.2006 12:32;STOCKTON BLVD / 2ND AVE;6;TOWED/STORED VEH-14602/6;7000;8
17.01.2006 12:35;2701 RINGGOLD ST;4;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;9
17.01.2006 13:00;5633 MACK RD;5;10851(A)VC TAKE VEH W/O OWNER;2404;4
17.01.2006 13:00;6870 GREENHAVEN DR;4;BATTERY - I RPT;7000;6
17.01.2006 13:00;1730 I ST;3;484 PC   PETTY THEFT/INSIDE;2308;2
17.01.2006 13:00;2250 68TH AVE;5;243/2(A)(1) BATT/SCHOOL INJURY;1315;5
17.01.2006 13:04;AZEVEDO DR / BANNON CREEK DR;1;TOWED/STORED VEH-14602/6;7000;5
17.01.2006 13:05;4701 JOAQUIN WAY;4;594(B)(1)PC  VANDALISM +$400;2999;2
17.01.2006 13:10;3661 TRUXEL RD;1;BUSINESS PERMITS - I RPT;7000;7
17.01.2006 13:13;3500 FLORIN RD;5;451(D) PC  ARSON OF PROPERTY;2099;1
17.01.2006 13:20;MCCLATCHY WAY / DUDLEY WAY;4;NARCOTICS SUSP/EVID/ACT- I RPT;7000;10
17.01.2006 13:22;8263 SUNNY CREEK WAY;5;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;9
17.01.2006 13:26;2146 0SOUTH AVE;2;273/6(A) PC VIO DV COURT ORDER;5007;4
17.01.2006 13:27;6879 14TH AVE;6;GANG ACTIVITY - I RPT;7000;4
17.01.2006 13:30;1021 ACACIA AVE;2;MISSING PERSON;7000;9
17.01.2006 13:30;2549 69TH AVE;5;594(B)(2)(A) VANDALISM/ -$400;2999;10
17.01.2006 13:30;3150 I ST;3;484 PC   PETTY THEFT/INSIDE;2308;7
17.01.2006 13:31;1301 ETHAN WAY;2;ACCIDENTAL FIRES/ARSON -I RPT;7000;8
17.01.2006 13:40;FREEPORT BLVD / SUTTERVILLE RD;4;NON INJ HR/MAIL OUT REPORT;7000;3
17.01.2006 13:45;FLORIN PERKINS RD / KIEFER BLVD;3;TRAFFIC-ACCIDENT-NON INJURY;5400;3
17.01.2006 14:00;1008 24TH ST;3;487(A) PC GRAND THEFT;2303;7
17.01.2006 14:00;430 HARDING AVE;1;459 PC  BURGLARY RESIDENCE;2204;3
17.01.2006 14:05;SUTTERVILLE RD / FRANKLIN BLVD;4;11350(A)HS POSS CNTRL SUBST;3532;2
17.01.2006 14:07;545 K ST;3;11350(B)HS POSSESS QUAALUDES;3582;7
17.01.2006 14:10;FRUITRIDGE RD / MARTIN LUTHER KING JR BL;6;TOWED/STORED VEH-14602/6;7000;1
17.01.2006 14:23;SAINTSBURY DR / DUCKHORN DR;1;TOWED/STORED VEH-14602/6;7000;8
17.01.2006 14:25;813 SAN JUAN RD;1;273/6(A) PC VIO DV COURT ORDER;5007;4
17.01.2006 14:35;8TH ST / K ST;3;243(E)1 BATTERY NONCOHAB SPOUS;1315;1
17.01.2006 14:40;ROSEVILLE RD / MARCONI CIR;2;653K PC POSS/SELL SWITCHBLADE;5212;10
17.01.2006 14:41;8140 EDDINGTON WAY;5;FOUND PROPERTY - I RPT;7000;1
17.01.2006 14:43;15TH AVE / 60TH ST;6;10851 VC AUTO THEFT LOCATE;2404;6
17.01.2006 14:44;581 PICO WAY;3;TOWED/STORED VEHICLE;7000;8
17.01.2006 14:45;150 CREEKS EDGE WAY;5;THREATS - I RPT;7000;5
17.01.2006 14:46;3301 FONG RANCH RD;1;243/2(A)(1) BATT/SCHOOL INJURY;1315;7
17.01.2006 15:00;SAN JUAN RD / TRUXEL RD;1;308(B) PC MINOR POSS TOBACCO;5599;10
17.01.2006 15:00;3050 DEL PASO BLVD;2;459 PC  BURGLARY RESIDENCE;2204;7
17.01.2006 15:00;2623 41ST ST;6;459 PC  BURGLARY RESIDENCE;2204;10
17.01.2006 15:00;833 CALVADOS AVE;2;10851 VC AUTO THEFT LOCATE;2404;9
17.01.2006 15:00;1021 FRONT ST;3;484 PETTY THEFT-SHOPLIFT;2303;1
17.01.2006 15:05;6300 EHRHARDT AVE;5;JUVENILE PROBLEMS - I RPT;7000;5
17.01.2006 15:10;VALLEJO WAY / MUIR WAY;4;211 PC  ROBBERY UNSPECIFIED;1299;3
17.01.2006 15:15;1135 RICHARDS BLVD;3;487(A) GRAND THEFT-INSIDE;2308;8
17.01.2006 15:16;65TH STREET EXPY / ELDER CREEK RD;6;TRAFFIC-ACCIDENT-NON INJURY;5400;7
17.01.2006 15:16;7574 SKELTON WAY;5;TOWED/STORED VEHICLE;7000;2
17.01.2006 15:19;3814 SAINTSBURY DR;1;TOWED/STORED VEH-14602/6;7000;3
17.01.2006 15:20;1103 N B ST;3;11364 HS POSS DRUG PARAPH;3599;5
17.01.2006 15:29;5770 FREEPORT BLVD;4;1551(A) FUGITIVE FROM JUSTICE;4902;4
17.01.2006 15:30;8395 FOLSOM BLVD;3;241(B) ASSAULT ON POLICE OFFIC;1313;3
17.01.2006 15:30;1944 EL CAMINO AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;2
17.01.2006 15:30;3150 I ST;3;484 PC PETTY THEFT;2399;5
17.01.2006 15:45;CENTER PKWY / EHRHARDT AVE;5;NON INJ HR/MAIL OUT REPORT;7000;9
17.01.2006 15:50;3710 FRANKLIN BLVD;4;484 PETTY THEFT-SHOPLIFT;2303;6
17.01.2006 15:50;NOGALES ST / ALVARADO BLVD;2;10851 VC AUTO THEFT LOCATE;2404;1
17.01.2006 16:00;FRANKLIN BLVD / 26TH AVE;4;11364 HS POSS DRUG PARAPH;3599;1
17.01.2006 16:00;500 BERCUT DR;3;211 PC  ROBBERY UNSPECIFIED;1299;6
17.01.2006 16:00;7564 SKELTON WAY;5;TOWED/STORED VEHICLE;7000;9
17.01.2006 16:07;13TH ST / D ST;3;11350(A)HS POSS CNTRL SUBST;3532;1
17.01.2006 16:07;C ST / 16TH ST;3;12021(A)(1)PC FELON POSS FRARM;5212;5
17.01.2006 16:10;4850 FREEPORT BLVD;4;466 0PC   POSS OF BURG TOOLS;222006;7
17.01.2006 16:10;113 K ST;3;484 PETTY THEFT-SHOPLIFT;2303;7
17.01.2006 16:11;BOXWOOD ST / DIXIEANNE AVE;2;148/9 PC FALSE ID TO OFFICER;4803;1
17.01.2006 16:15;43RD AVE / GLORIA DR;4;NON INJ HR/MAIL OUT REPORT;7000;10
17.01.2006 16:16;6715 GLORIA DR;4;MISSING PERSON;7000;9
17.01.2006 16:20;1695 ARDEN WAY;2;484 PC PETTY THEFT;2399;9
17.01.2006 16:25;US 50 WB / 10TH ST;3;NON INJ HR/MAIL OUT REPORT;7000;4
17.01.2006 16:26;5770 FREEPORT BLVD;4;1551(A) FUGITIVE FROM JUSTICE;4902;9
17.01.2006 16:26;MARTIN LUTHER KING JR BLVD / 9TH AVE;6;243(D) PC BATT/CIVILIAN W/INJ;1315;9
17.01.2006 16:26;1600 VALLEJO WAY;4;626/10(A) PC POSS WPN SCHL ZN;5212;10
17.01.2006 16:30;3825 ROSIN CT;1;459 PC  BURGLARY BUSINESS;2203;1
17.01.2006 16:30;6132 RIVERSIDE BLVD;4;10851(A)VC TAKE VEH W/O OWNER;2404;6
17.01.2006 16:35;1216 0NOGALES ST;2;487(A) GRAND THEFT-INSIDE;2308;2
17.01.2006 16:37;5770 FREEPORT BLVD;4;1551(A) FUGITIVE FROM JUSTICE;4902;9
17.01.2006 16:40;5411 GILGUNN WAY;4;594(B)(1)PC  VANDALISM +$400;2999;4
17.01.2006 16:40;271 MOREY AVE;2;TOWED/STORED VEHICLE;7000;8
17.01.2006 16:46;15TH ST / W ST;3;14601/1(A) VC LIC SUSP OTHER;5499;7
17.01.2006 16:47;GREAT SMOKEY ST / KENELWORTH WAY;5;TOWED/STORED VEHICLE;7000;8
17.01.2006 16:47;STONECREEK DR / W EL CAMINO AVE;1;TOWED/STORED VEHICLE;7000;10
17.01.2006 16:49;5330 PRISCILLA LN;6;CASUALTY REPORT;7000;8
17.01.2006 16:50;701 PLAZA AVE;2;484 PC   PETTY THEFT/INSIDE;2308;8
17.01.2006 16:52;GREAT SMOKEY ST / KENELWORTH WAY;5;TOWED/STORED VEHICLE;7000;10
17.01.2006 16:55;DEL PASO BLVD / FORREST ST;2;647(B) PC   PROSTITUTION;4004;5
17.01.2006 16:58;3520 16TH AVE;6;11352(A)HS SALE/TRANS CNTL SUB;3532;6
17.01.2006 16:58;6560 KENBRIDGE ST;5;10851 VC AUTO THEFT LOCATE;2404;10
17.01.2006 16:59;1601 ARDEN WAY;2;666 0PC PETTY THEFT W/PRI CONV;2399;3
17.01.2006 17:00;5770 FREEPORT BLVD;4;1551(A) FUGITIVE FROM JUSTICE;4902;5
17.01.2006 17:00;MARYSVILLE BLVD / GRAND AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;8
17.01.2006 17:00;1701 SUTTERVILLE RD;4;459 PC  BURGLARY VEHICLE;2299;6
17.01.2006 17:00;372 FLORIN RD;4;484G(B) PC ACCESS CARD FRAUD;2605;7
17.01.2006 17:00;4640 NATOMAS BLVD;1;484 PC   PETTY THEFT/INSIDE;2308;8
17.01.2006 17:05;TRUXEL RD / SAN JUAN RD;1;TRAFFIC-ACCIDENT INJURY;5400;9
17.01.2006 17:11;5770 FREEPORT BLVD;4;1551(A) FUGITIVE FROM JUSTICE;4902;9
17.01.2006 17:14;4120 MARTIN LUTHER KING JR BLVD;6;459 PC  BURGLARY BUSINESS;2203;9
17.01.2006 17:16;THORNTON AVE / N 16TH ST;3;TRAFFIC-ACCIDENT INJURY;5400;8
17.01.2006 17:21;1209 21ST ST;3;647(F) PC DIP - DISORDERLY;5311;1
17.01.2006 17:24;1930 9TH ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;1
17.01.2006 17:30;1701 SUTTERVILLE RD;4;459 PC  BURGLARY VEHICLE;2299;8
17.01.2006 17:30;2540 SEAMIST DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;2
17.01.2006 17:30;3008 D ST;3;484 PETTY THEFT/LICENSE PLATE;2399;2
17.01.2006 17:30;1701 SUTTERVILLE RD;4;459 PC  BURGLARY VEHICLE;2299;10
17.01.2006 17:30;1689 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;1
17.01.2006 17:40;DIXIEANNE AVE / EMPRESS ST;2;653/22(A) LOITER PROSTITUTION;4099;3
17.01.2006 17:43;3160 FOLSOM BLVD;3;5150 WI DANGER SELF/OTHERS;7000;2
17.01.2006 17:47;43RD AVE / S LAND PARK DR;4;TRAFFIC-ACCIDENT INJURY;5400;2
17.01.2006 18:00;5953 RIVERSIDE BLVD;4;HARASSMENT - I RPT;7000;10
17.01.2006 18:00;822006 0LAKE FOREST DR;3;594(B)(2)(A) VANDALISM/ -$400;2999;10
17.01.2006 18:00;6335 MCMAHON DR;6;487(A) GRAND THEFT-INSIDE;2308;3
17.01.2006 18:00;2751 WILMINGTON AVE;4;487(A) PC GRAND THEFT;2303;1
17.01.2006 18:03;4050 FLORIN RD;5;POSSIBLE STOLEN PROPERTY-I RPT;7000;10
17.01.2006 18:21;25TH ST / FLORIN RD;4;23222(B)POSSESS MARIJ IN VEH;5499;8
17.01.2006 18:30;SERRA WAY / 32ND ST;3;211 PC  ROBBERY UNSPECIFIED;1299;9
17.01.2006 18:30;1701 SUTTERVILLE RD;4;459 PC  BURGLARY VEHICLE;2299;10
17.01.2006 18:30;2637 51ST AVE;4;TOWED/STORED VEHICLE;7000;10
17.01.2006 18:31;37TH ST / 3RD AVE;6;11352(A)HS SALE/TRANS CNTL SUB;3532;2
17.01.2006 18:37;3453 RAMONA AVE;6;10851(A)VC TAKE VEH W/O OWNER;2404;8
17.01.2006 18:47;2625 KIT CARSON ST;4;11350(A)HS POSS CNTRL SUBST;3532;2
17.01.2006 18:49;25 CREEKS EDGE WAY;5;11550(A)HS UNDER INFL NARCOTIC;3599;1
17.01.2006 18:52;1370 35TH AVE;4;5150 WI DANGER SELF/OTHERS;7000;2
17.01.2006 18:57;360 MOREY AVE;2;5150 WI DANGER SELF/OTHERS;7000;4
17.01.2006 19:00;FREEPORT BLVD / 14TH AVE;4;459 PC  BURGLARY VEHICLE;2299;7
17.01.2006 19:00;3800 44TH ST;6;459 PC  BURGLARY RESIDENCE;2204;6
17.01.2006 19:00;5700 MACK RD;5;BURGLARY - I RPT;7000;10
17.01.2006 19:02;209 NIMITZ ST;2;HAZARDOUS SITUATION - I RPT;7000;1
17.01.2006 19:14;3900 MARTIN LUTHER KING JR BLVD;6;11378 HS POSS/SALE AMPHETAMINE;3571;9
17.01.2006 19:15;65TH ST / 21ST AVE;6;FOUND PROPERTY - I RPT;7000;9
17.01.2006 19:19;3500 LARCHWOOD DR;1;10851 VC AUTO THEFT LOCATE;2404;2
17.01.2006 19:25;ARCADE BLVD / COLFAX ST;2;243(E)1 BATTERY NONCOHAB SPOUS;1315;6
17.01.2006 19:26;ARENA BLVD / I 5 NB;1;TRAFFIC - I RPT;7000;9
17.01.2006 19:30;3644 J ST;3;ROBBERY - I RPT;7000;3
17.01.2006 19:30;2925 CAMARILLO DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;10
17.01.2006 19:30;3171 RIVERSIDE BLVD;4;459 PC  BURGLARY BUSINESS;2203;8
17.01.2006 19:36;2703 CONNIE DR;2;10851 VC AUTO THEFT LOCATE;2404;5
17.01.2006 19:38;2200 O ST;3;647(F) PC DIP - DISORDERLY;5311;6
17.01.2006 19:39;4641 BARBEE WAY;5;PETTY THEFT - I RPT;7000;10
17.01.2006 19:43;5625 24TH ST;4;20002(A) HIT/RUN;5401;8
18.01.2006 00:00;723 56TH ST;3;530/5 PC USE PERSONAL ID INFO;2604;1
18.01.2006 00:00;6943 TRANQUILITY DR;5;1708 US   THEFT OF MAIL;2310;10
18.01.2006 00:00;612006 0MCLAREN AVE;4;594(B)(1)PC  VANDALISM +$400;2999;8
18.01.2006 00:00;6205 RIVERSIDE BLVD;4;530/5 PC USE PERSONAL ID INFO;2604;2
18.01.2006 00:01;5955 LAGUNA RANCH CIR;5;10851(A)VC TAKE VEH W/O OWNER;2404;9
18.01.2006 00:01;2557 20TH ST;4;484 PC  PETTY THEFT/ OUTSIDE;2309;2
18.01.2006 00:01;2318 ANITA AVE;4;459 PC  BURGLARY VEHICLE;2299;4
18.01.2006 00:01;6304 MCMAHON DR;6;484G(B) PC ACCESS CARD FRAUD;2605;2
18.01.2006 00:19;3222 19TH AVE;6;TOWED/STORED VEHICLE;7000;6
18.01.2006 00:30;7456 0FRANKLIN BLVD;5;11364 HS POSS DRUG PARAPH;3599;5
18.01.2006 00:55;ARCADE BLVD / BRANCH ST;2;11377(A)HS POSS AMPHETAMINES;3572;1
18.01.2006 01:00;5755 MUSKINGHAM WAY;5;459 PC  BURGLARY VEHICLE;2299;7
18.01.2006 01:00;117 HARTNELL PL;3;459 PC  BURGLARY RESIDENCE;2204;6
18.01.2006 01:00;1501 16TH ST;3;459 PC  BURGLARY VEHICLE;2299;8
18.01.2006 01:02;2560 W EL CAMINO AVE;1;211 PC ROBBERY- BUSINESS;1299;9
18.01.2006 01:19;2331 NORTHVIEW DR;1;ACCIDENTAL FIRES/ARSON -I RPT;7000;3
18.01.2006 01:25;SHINING STAR DR / LA FRESA CT;5;23152(A) VC DUI-ALCOHOL/DRUGS;5404;6
18.01.2006 01:30;5210 71ST ST;6;459 PC  BURGLARY VEHICLE;2299;8
18.01.2006 01:55;34TH AVE / 59TH ST;6;11377(A)HS POSS AMPHETAMINES;3572;1
18.01.2006 02:00;6001 RIZA AVE;6;459 PC  BURGLARY RESIDENCE;2204;10
18.01.2006 02:00;1700 WENTWORTH AVE;4;594(B)(2)(A) VANDALISM/ -$400;2999;1
18.01.2006 02:05;2231 NORTHVIEW DR;1;TOWED/STORED VEHICLE;7000;4
18.01.2006 02:09;STOCKTON BLVD / MACK RD;5;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;3
18.01.2006 02:11;STOCKTON BLVD / ELDER CREEK RD;6;485 PC PT OF FOUND PROPERTY;2399;2
18.01.2006 02:22;FREEPORT BLVD / 35TH AVE;4;TOWED/STORED VEH-14602/6;7000;9
18.01.2006 02:55;114 TINKER WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;6
18.01.2006 02:57;4925 15TH AVE;6;NEIGHBORHOOD DISTURBANCE-I RPT;7000;1
18.01.2006 04:00;2025 EDISON AVE;2;HIT AND RUN /SUSPECTS- I RPT;7000;7
18.01.2006 04:00;ROSEVILLE RD / MARCONI AVE;2;20002(A) HIT/RUN;5401;2
18.01.2006 04:00;7580 CENTER PKWY;5;459 PC  BURGLARY VEHICLE;2299;5
18.01.2006 04:11;1710 AUBURN BLVD;2;10851 VC AUTO THEFT LOCATE;2404;6
18.01.2006 04:40;SAN JUAN RD / EL CENTRO RD;1;TOWED/STORED VEHICLE;7000;6
18.01.2006 05:00;3291 TRUXEL RD;1;484 PC  PETTY THEFT/ OUTSIDE;2309;3
18.01.2006 05:30;3661 TRUXEL RD;1;LOST PROPERTY - I RPT;7000;6
18.01.2006 05:45;6613 COUGAR DR;6;459 PC  BURGLARY RESIDENCE;2204;6
18.01.2006 06:00;200 BICENTENNIAL CIR;3;487(A) GRAND THEFT-INSIDE;2308;2
18.01.2006 07:36;7909 34TH AVE;6;290(A)(1)(D) FAIL TO REG-5 DAY;3699;1
18.01.2006 07:40;2515 28TH ST;4;TOWED/STORED VEHICLE;7000;7
18.01.2006 07:42;MARCONI AVE / ROSEVILLE RD;2;TRAFFIC-ACCIDENT-NON INJURY;5400;1
18.01.2006 07:52;NORWOOD AVE / I 80 EB;2;TOWED/STORED VEH-14602/6;7000;4
18.01.2006 07:55;I ST / 5TH ST;3;TRAFFIC-ACCIDENT INJURY;5400;7
18.01.2006 07:55;2861 TAFT ST;2;TOWED/STORED VEH-14602/6;7000;9
18.01.2006 08:00;2410 E ST;3;LOST PROPERTY - I RPT;7000;3
18.01.2006 08:00;FRUITRIDGE RD / FRANKLIN BLVD;4;FOUND PROPERTY - I RPT;7000;4
18.01.2006 08:00;4500 TYNEBOURNE ST;1;CHILD CUSTODY - I RPT;7000;9
18.01.2006 08:00;936 0JOHNFER WAY;4;484G(B) PC ACCESS CARD FRAUD;2605;2
18.01.2006 08:00;1650 EL CAMINO AVE;2;484G(B) PC ACCESS CARD FRAUD;2605;3
18.01.2006 08:00;3017 NOTRE DAME DR;3;594(B)(2)(A) VANDALISM/ -$400;2999;6
18.01.2006 08:00;8200 CENTER PKWY;5;459 PC  BURGLARY VEHICLE;2299;10
18.01.2006 08:00;6860 STEAMBOAT WAY;4;530/5 PC USE PERSONAL ID INFO;2604;6
18.01.2006 08:00;1 SHOAL CT;4;594(B)(2)(A) VANDALISM/ -$400;2999;10
18.01.2006 08:00;707 MCCLATCHY WAY;4;594(B)(2)(A) VANDALISM/ -$400;2999;8
18.01.2006 08:00;MORELL ST / RIVERMONT CT;1;10851 VC AUTO THEFT LOCATE;2404;5
18.01.2006 08:00;200 COOKINGHAM WAY;2;SUSP PERS-NO CRIME - I RPT;7000;5
18.01.2006 08:10;324 T ST;3;5150 WI DANGER SELF/OTHERS;7000;6
18.01.2006 08:30;1011 12TH ST;3;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;8
18.01.2006 08:30;5201 JACINTO AVE;5;459 PC  BURGLARY RESIDENCE;2204;8
18.01.2006 08:51;DEL PASO BLVD / ELEANOR AVE;2;TOWED/STORED VEHICLE;7000;3
18.01.2006 08:56;FRANKLIN BLVD / SUTTERVILLE RD;4;TOWED/STORED VEHICLE;7000;2
18.01.2006 08:59;5399 FRUITRIDGE RD;6;484G(B) PC ACCESS CARD FRAUD;2605;10
18.01.2006 09:00;2820 CONNIE DR;2;484G(B) PC ACCESS CARD FRAUD;2605;1
18.01.2006 09:00;134 FOUNTAIN OAKS CIR;4;459 PC  BURGLARY VEHICLE;2299;6
18.01.2006 09:03;4315 BURGESS DR;2;459 PC  BURGLARY RESIDENCE;2204;2
18.01.2006 09:16;914 12TH ST;3;290(A)(1)(D) FAIL TO REG-5 DAY;3699;7
18.01.2006 09:30;1701 SUTTERVILLE RD;4;459 PC  BURGLARY VEHICLE;2299;6
18.01.2006 09:30;2015 4TH ST;3;211 PC  ROBBERY UNSPECIFIED;1299;1
18.01.2006 09:32;ELDER CREEK RD / 65TH STREET EXPY;6;TRAFFIC-ACCIDENT INJURY;5400;4
18.01.2006 09:33;19TH ST / 14TH AVE;4;TOWED/STORED VEHICLE;7000;2
18.01.2006 09:40;53RD ST / H ST;3;TOWED/STORED VEHICLE;7000;2
18.01.2006 09:40;CELEBRITY ST / CAPRICE CT;5;TOWED/STORED VEHICLE;7000;4
18.01.2006 09:45;1735 ARDEN WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;10
18.01.2006 09:45;2518 X ST;4;459 PC  BURGLARY RESIDENCE;2204;7
18.01.2006 10:00;204 RIVER ACRES DR;4;459 PC  BURGLARY RESIDENCE;2204;10
18.01.2006 10:00;8326 0HOLLY JILL WAY;5;459 PC  BURGLARY RESIDENCE;2204;8
18.01.2006 10:00;1217 RIVERA DR;2;10851(A)VC TAKE VEH W/O OWNER;2404;7
18.01.2006 10:00;5351 47TH AVE;6;530/5 PC USE PERSONAL ID INFO;2604;10
18.01.2006 10:02;GINGHAMTON WAY / SANTA ANA AVE;2;11357(B)HS POSS -28/5GR MARIJ;3562;8
18.01.2006 10:05;DIXIEANNE AVE / OAKMONT ST;2;TOWED/STORED VEH-14602/6;7000;10
18.01.2006 10:10;6879 14TH AVE;6;GANG ACTIVITY - I RPT;7000;9
18.01.2006 10:15;MARYSVILLE BLVD / ROANOKE AVE;2;TOWED/STORED VEH-14602/6;7000;10
18.01.2006 10:16;ARCADE BLVD / MARYSVILLE BLVD;2;NARCOTICS SUSP/EVID/ACT- I RPT;7000;7
18.01.2006 10:30;MARYSVILLE BLVD / MAIN AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;1
18.01.2006 10:30;700 16TH ST;3;459 PC  BURGLARY VEHICLE;2299;9
18.01.2006 10:38;1656 0LOS ROBLES BLVD;2;ELDER ABUSE/PHYS/MENTAL-I RPT;7000;9
18.01.2006 10:42;BIDWELL WAY / 17TH ST;4;308(B) PC MINOR POSS TOBACCO;5599;4
18.01.2006 10:45;MARYSVILLE BLVD / ARCADE BLVD;2;TOWED/STORED VEHICLE;7000;2
18.01.2006 10:50;6879 14TH AVE;6;GANG ACTIVITY - I RPT;7000;7
18.01.2006 11:00;2250 68TH AVE;5;THREATS - I RPT;7000;9
18.01.2006 11:00;8270 BELVEDERE AVE;6;459 PC  BURGLARY BUSINESS;2203;1
18.01.2006 11:16;1555 WOODLAND OAKS WAY;1;10851 VC AUTO THEFT LOCATE;2404;5
18.01.2006 11:24;8588 UNSWORTH AVE;6;10851 VC AUTO THEFT LOCATE;2404;7
18.01.2006 11:25;SOUTH AVE / MARYSVILLE BLVD;2;TOWED/STORED VEHICLE;7000;2
18.01.2006 11:27;5770 FREEPORT BLVD;4;1551(A) FUGITIVE FROM JUSTICE;4902;6
18.01.2006 11:30;3555 AUBURN BLVD;2;MISSING PERSON;7000;1
18.01.2006 11:30;FOWLER AVE / STOCKTON BLVD;6;484G(B) PC ACCESS CARD FRAUD;2605;3
18.01.2006 11:32;29TH ST / P ST;3;459 PC  BURGLARY VEHICLE;2299;10
18.01.2006 11:36;2250 JOHN STILL DR;5;JUVENILE DISURBANCE - I RPT;7000;2
18.01.2006 11:40;4451 GATEWAY PARK BLVD;1;ASSAULT WITH WEAPON - I RPT;7000;2
18.01.2006 11:45;DEL PASO BLVD / ELEANOR AVE;2;TOWED/STORED VEH-14602/6;7000;1
18.01.2006 11:47;414 K ST;3;484 PETTY THEFT-SHOPLIFT;2303;5
18.01.2006 11:50;8588 UNSWORTH AVE;6;10851 VC AUTO THEFT LOCATE;2404;10
18.01.2006 11:55;WINTERHAVEN AVE / NORTHGATE BLVD;1;10851 VC AUTO THEFT LOCATE;2404;7
18.01.2006 11:58;2989 MARYSVILLE BLVD;2;TOWED/STORED VEHICLE;7000;3
18.01.2006 12:00;3324 41ST ST;6;10851(A)VC TAKE VEH W/O OWNER;2404;2
18.01.2006 12:00;FRUITRIDGE RD / HWY 99 NB;6;484 PC PETTY THEFT;2399;3
18.01.2006 12:00;4400 WINDSONG ST;1;459 PC  BURGLARY VEHICLE;2299;5
18.01.2006 12:00;1600 VALLEJO WAY;4;GANG ACTIVITY - I RPT;7000;7
18.01.2006 12:00;7427 RIO MONDEGO DR;4;459 PC  BURGLARY RESIDENCE;2204;10
18.01.2006 12:00;1840 50TH ST;6;594(B)(2)(A) VANDALISM/ -$400;2999;1
18.01.2006 12:05;MARYSVILLE BLVD / ARCADE BLVD;2;TOWED/STORED VEH-14602/6;7000;6
18.01.2006 12:10;1118 7TH ST;3;242 PC  BATTERY CIVILIAN;1313;1
18.01.2006 12:10;1247 BLUMENFELD DR;2;487(A) PC GRAND THEFT;2303;9
18.01.2006 12:20;3555 AUBURN BLVD;2;MISSING PERSON;7000;9
18.01.2006 12:20;7293 FARM DALE WAY;4;23110(B) VC THROW AT VEH W/INT;5499;10
18.01.2006 12:22;LOS ROBLES BLVD / MARYSVILLE BLVD;2;TOWED/STORED VEHICLE;7000;10
18.01.2006 12:24;8400 FOLSOM BLVD;3;CASUALTY REPORT;7000;8
18.01.2006 12:26;3700 2ND AVE;6;374/3(A) PC ILLEGAL DUMPING;7399;4
18.01.2006 12:30;MARYSVILLE BLVD / SONOMA AVE;2;TOWED/STORED VEH-14602/6;7000;7
18.01.2006 12:34;DEL PASO BLVD / ELEANOR AVE;2;TOWED/STORED VEH-14602/6;7000;9
18.01.2006 12:36;5761 FLORIN PERKINS RD;6;10851 VC AUTO THEFT LOCATE;2404;8
18.01.2006 12:45;3315 NORTHGATE BLVD;1;10851(A)VC TAKE VEH W/O OWNER;2404;3
18.01.2006 12:45;1 PARK CENTER DR;3;459 PC  BURGLARY BUSINESS;2203;1
18.01.2006 13:00;VALLEY HI DR / HALKEEP WAY;5;211 PC  ROBBERY UNSPECIFIED;1299;2
18.01.2006 13:00;2500 NEW MARKET DR;1;242 PC  BATTERY CIVILIAN;1313;3
18.01.2006 13:00;320066 0FREEPORT BLVD;4;GANG ACTIVITY - I RPT;7000;4
18.01.2006 13:02;1525 15TH ST;3;10851 VC AUTO THEFT LOCATE;2404;5
18.01.2006 13:05;4007 BROADWAY;6;TOWED/STORED VEHICLE;7000;9
18.01.2006 13:09;4000 TRUXEL RD;1;FRAUD OR BUNCO - I RPT;7000;5
18.01.2006 13:10;2215 DEL PASO BLVD;2;TOWED/STORED VEH-14602/6;7000;10
18.01.2006 13:12;FREEPORT BLVD / 35TH AVE;4;TOWED/STORED VEH-14602/6;7000;8
18.01.2006 13:15;RALEY BLVD / YOUNGS AVE;2;TOWED/STORED VEH-14602/6;7000;10
18.01.2006 13:21;TAFT ST / DEL PASO BLVD;2;TOWED/STORED VEH-14602/6;7000;2
18.01.2006 13:23;6231 63RD ST;6;10851 VC AUTO THEFT LOCATE;2404;2
18.01.2006 13:25;3261 NORWOOD AVE;2;THREATS - I RPT;7000;10
18.01.2006 13:27;NATOMAS BLVD / DEL PASO RD;1;BATTERY - I RPT;7000;7
18.01.2006 13:28;BRANCH ST / ELEANOR AVE;2;TOWED/STORED VEH-14602/6;7000;3
